Waktu ,SKU,Nama Barang,Jumlah Keluar,Harga Jual,Total,Catatan
06/05/17 06:28 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170605-985107
06/05/17 04:49 AM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170605-962824
06/05/17 01:07 AM,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20170605-251518
06/05/17 01:07 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170605-251518
06/04/17 08:15 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170604-191473
06/04/17 08:15 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170604-191473
06/04/17 05:05 PM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170604-806340
06/04/17 01:04 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170604-155134
06/04/17 01:04 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170604-155134
06/04/17 08:09 AM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170604-083148
06/04/17 08:09 AM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170604-083148
06/04/17 06:37 AM,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp115,000","Rp115,000",Pesanan ID-20170604-617187
06/04/17 06:37 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170604-617187
06/04/17 02:53 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170604-007757
06/04/17 02:53 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170604-007757
06/04/17 02:36 AM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170604-352124
06/03/17 08:07 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170603-772655
06/03/17 08:07 PM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170603-772655
06/03/17 02:04 PM,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp0,Rp0,Sample Barang
06/03/17 02:04 PM,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,Rp0,Rp0,Sample Barang
06/03/17 12:43 PM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170603-941677
06/03/17 04:11 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170602-942305
06/02/17 11:35 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170602-783475
06/02/17 11:35 PM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp120,000","Rp120,000",Pesanan ID-20170602-783475
06/02/17 09:42 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170602-974778
06/02/17 01:48 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170602-961588
06/02/17 01:48 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170602-961588
06/02/17 01:16 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170602-065668
06/02/17 01:15 PM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170602-021351
06/02/17 05:20 AM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170602-658154
06/01/17 06:05 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170601-090248
06/01/17 09:05 AM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170601-583352
06/01/17 07:36 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170601-021186
06/01/17 07:36 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170601-021186
06/01/17 05:28 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170601-574445
06/01/17 04:32 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170601-511382
06/01/17 02:35 AM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170601-164713
06/01/17 12:15 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170601-616006
06/01/17 12:15 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170601-616006
05/31/17 01:29 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170531-233503
05/31/17 11:23 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170531-866307
05/31/17 09:06 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170531-502806
05/31/17 09:06 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170531-502806
05/31/17 08:01 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170531-548070
05/31/17 07:18 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170531-903072
05/31/17 06:43 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170531-912241
05/31/17 06:28 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170531-740531
05/31/17 03:00 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170531-602644
05/31/17 03:00 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170531-602644
05/31/17 02:24 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170531-452475
05/31/17 02:24 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170531-452475
05/31/17 01:27 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp0,Rp0,Barang Rusak
05/30/17 04:58 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170530-616137
05/30/17 06:10 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170530-218870
05/30/17 06:10 AM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170530-218870
05/30/17 05:15 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170530-608807
05/30/17 02:56 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",2,"Rp130,000","Rp260,000",Pesanan ID-20170530-592512
05/30/17 02:56 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170530-592512
05/30/17 02:13 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170530-606862
05/30/17 12:16 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170530-081022
05/30/17 12:16 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170530-081022
05/29/17 05:11 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170529-990770
05/29/17 05:11 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170529-990770
05/29/17 04:09 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp130,000","Rp130,000",Pesanan ID-20170529-085361
05/29/17 03:35 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170529-593548
05/29/17 02:07 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170529-164541
05/29/17 02:07 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170529-164541
05/29/17 01:29 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170529-185656
05/29/17 01:29 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170529-185656
05/29/17 01:25 PM,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170529-932857
05/29/17 09:01 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170529-266807
05/29/17 09:01 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170529-266807
05/29/17 08:17 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170529-796213
05/29/17 08:17 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",5,"Rp125,000","Rp625,000",Pesanan ID-20170529-796213
05/29/17 06:18 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170529-562556
05/29/17 05:20 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170529-046886
05/29/17 05:20 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170529-046886
05/29/17 04:13 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,Rp0,Rp0,Barang Hilang
05/29/17 03:45 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170529-891252
05/29/17 03:37 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170529-311500
05/28/17 01:52 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170528-176328
05/28/17 01:52 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170528-176328
05/28/17 01:45 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170528-574764
05/28/17 01:25 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp0,Rp0,Barang Hilang
05/28/17 01:08 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170528-198107
05/28/17 11:12 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170528-826062
05/28/17 07:10 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170528-374748
05/28/17 07:10 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170528-374748
05/28/17 06:05 AM,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170528-065732
05/28/17 06:01 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170528-744740
05/28/17 05:27 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170528-270246
05/28/17 03:30 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170528-706254
05/28/17 03:30 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170528-706254
05/28/17 03:02 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170527-500537
05/27/17 09:07 PM,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170527-644273
05/27/17 08:36 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170527-224728
05/27/17 02:46 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170527-064250
05/27/17 01:18 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170527-938881
05/27/17 11:20 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170527-636363
05/27/17 05:48 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170527-246800
05/27/17 05:48 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170527-246800
05/27/17 05:21 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170527-044613
05/27/17 04:55 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170527-020647
05/27/17 01:21 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170527-970068
05/27/17 01:21 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170527-970068
05/27/17 01:01 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170527-466851
05/26/17 08:51 PM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20170526-990565
05/26/17 08:51 PM,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20170526-990565
05/26/17 02:42 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170526-932106
05/26/17 02:42 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170526-932106
05/26/17 02:31 PM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170526-085857
05/26/17 08:04 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170526-020432
05/26/17 07:37 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170526-131236
05/26/17 04:11 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170526-102006
05/26/17 04:11 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170526-102006
05/26/17 03:37 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170526-437141
05/26/17 03:37 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170526-437141
05/26/17 03:22 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170526-657138
05/25/17 09:26 PM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170525-093104
05/25/17 09:26 PM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170525-093104
05/25/17 07:20 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170525-351363
05/25/17 03:03 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170525-314886
05/25/17 03:03 PM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170525-314886
05/25/17 12:10 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170525-878161
05/25/17 12:10 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170525-878161
05/25/17 11:37 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170525-516684
05/25/17 11:12 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170525-882000
05/25/17 09:37 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170525-111530
05/25/17 09:37 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170525-111530
05/25/17 04:38 AM,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp0,Rp0,Sample Barang
05/25/17 04:17 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170525-326484
05/25/17 02:20 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170525-836441
05/25/17 02:19 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170525-546043
05/25/17 01:50 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20170525-513203
05/25/17 01:50 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170525-513203
05/25/17 01:29 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170525-221442
05/24/17 04:33 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170524-093272
05/24/17 02:10 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170524-884851
05/24/17 02:10 PM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",2,"Rp130,000","Rp260,000",Pesanan ID-20170524-884851
05/24/17 01:23 PM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170524-450733
05/24/17 10:03 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170524-081174
05/24/17 10:03 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170524-081174
05/24/17 08:42 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170524-116422
05/24/17 08:18 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170524-976551
05/24/17 07:06 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170524-491612
05/24/17 07:06 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170524-491612
05/24/17 06:17 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp0,Rp0,Sample Barang
05/24/17 06:16 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170524-413100
05/24/17 05:12 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170524-611768
05/24/17 12:54 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170524-505743
05/24/17 12:54 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170524-505743
05/23/17 04:16 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170523-310558
05/23/17 01:10 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170523-773288
05/23/17 01:10 PM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170523-773288
05/23/17 12:22 PM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170523-084532
05/23/17 12:14 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20170523-950378
05/23/17 07:25 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170523-458212
05/23/17 07:25 AM,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20170523-458212
05/23/17 06:18 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20170523-992554
05/23/17 06:18 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170523-992554
05/23/17 06:17 AM,SSI-D00864652-SS-NAV,"Deklia Plain Casual Blouse (S,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20170523-212650
05/23/17 04:13 AM,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp0,Rp0,Sample Barang
05/23/17 04:00 AM,SSI-D00864614-XL-NAV,"Deklia Plain Casual Blouse (XL,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20170523-380172
